id,seller_id,name,event_type,start,end,timezone,sell_start,sell_end,location,image,url,max_amount,max_per_order,min_per_order,hide_in_listing,child_events,tickets,categories,created_at,updated_at,seller_name,seller_category
65c1507d1516e0516e6d2ef1,64f5b7b1d80c4e81a313a393,Musikalsk Fortælling om Kim Larsen - Midt om natten Tour - Støberiet Bogense,SINGLE,2024-10-21T17:30:00.000Z,2024-10-21T19:30:00.000Z,Europe/Brussels,2024-02-04T23:00:00.000Z,2024-10-21T18:00:00.000Z,"{'name': 'Kulturhuset Støberiet', 'street': 'vestre havnevej 1', 'city': 'Bogense', 'postal': '5400', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/d1004957-9ee0-468b-8755-2df2272f4e16.jpg,musikalsk-fortlling-om-kim-larsen-midt-om-natten-qm6jpo,650,50,1,False,[],"[{'id': '65c1507d1516e0516e6d2ef2', 'name': 'Standard unum.', 'price': 295, 'amount': 400, 'active': True}, {'id': '65c23f9309245ecbf72a4e0f', 'name': 'Stor lækker buffet ', 'price': 200, 'amount': 250, 'active': True}]","[{'id': '65c1507d1516e0516e6d2ef4', 'name': 'Billetter', 'ref': '4ec268f6-4f14-4cc9-adf5-4d425934bab2', 'amount': 400, 'active': False}, {'id': '65c23f5e09245ecbf72a4e0e', 'name': 'Tilkøb Mad ', 'ref': 'de8db30e-fdc8-4d83-8cf9-e9ea4510c450', 'amount': 250, 'active': False}]",2023-12-11T08:49:55.342Z,2024-10-17T15:20:08.598Z,Musikalsk FortÃ¦lling om Kim Larsen,touring_arts
658d80fe8647e8194c83a989,64f5b7b1d80c4e81a313a393,Musikalsk Fortælling om Kim Larsen - Midt om natten Tour - Teaterbygningen Køge,SINGLE,2024-10-22T17:30:00.000Z,2024-10-22T19:30:00.000Z,Europe/Brussels,2023-12-10T23:00:00.000Z,2024-10-22T17:30:00.000Z,"{'name': 'Teaterbygningen Køge', 'street': 'Bag Haverne 1', 'city': 'Køge', 'postal': '4600', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/d1004957-9ee0-468b-8755-2df2272f4e16.jpg,musikalsk-fortlling-om-kim-larsen-midt-om-natten-vuvy95,402,50,1,False,[],"[{'id': '658d80fe8647e8194c83a98a', 'name': 'Standard unum.', 'price': 295, 'amount': 402, 'active': True}, {'id': '658d80fe8647e8194c83a98b', 'name': 'Ledsager', 'price': 0, 'amount': 3, 'active': True}]","[{'id': '658d80fe8647e8194c83a98c', 'name': 'Billetter', 'ref': '4ec268f6-4f14-4cc9-adf5-4d425934bab2', 'amount': 402, 'active': False}]",2023-12-11T08:49:55.342Z,2024-09-17T09:27:17.626Z,Musikalsk FortÃ¦lling om Kim Larsen,touring_arts
658d5f5f139f1488991dfba5,64f5b7b1d80c4e81a313a393,Musikalsk Fortælling om Kim Larsen - Midt om natten Tour - Baltoppen Ballerup,SINGLE,2024-10-24T17:30:00.000Z,2024-10-24T19:30:00.000Z,Europe/Brussels,2023-12-10T23:00:00.000Z,2024-10-24T17:30:00.000Z,"{'name': 'Baltoppen Ballerup', 'street': 'Baltorpvej 20', 'city': 'Ballerup', 'postal': '2750', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/d1004957-9ee0-468b-8755-2df2272f4e16.jpg,musikalsk-fortlling-om-kim-larsen-midt-om-natten-4vaefe,425,50,1,False,[],"[{'id': '658d5f5f139f1488991dfba6', 'name': 'Standard siddeplads nummereret', 'price': 295, 'amount': 318, 'active': True}, {'id': '658d5f5f139f1488991dfba7', 'name': 'Ledsager', 'price': 0, 'amount': 4, 'active': True}, {'id': '658d5ff22d341c62e17d8a9e', 'name': 'Standard siddeplads nummereret Balkon', 'price': 295, 'amount': 111, 'active': True}, {'id': '658d607b2d341c62e17d8a9f', 'name': 'Fribillet - Marianne', 'price': 0, 'amount': 2, 'active': True}, {'id': '664c93fb0a97cf7d27e2b703', 'name': 'Fribillet - Ian Wisler-Poulsen', 'price': 0, 'amount': 4, 'active': True}]","[{'id': '658d5f5f139f1488991dfba8', 'name': 'Gulv', 'ref': '4ec268f6-4f14-4cc9-adf5-4d425934bab2', 'amount': 332, 'active': False}, {'id': '658d5fb82d341c62e17d8a9d', 'name': 'Balkon', 'ref': 'a42f1b6f-9be2-415d-b4c0-68b8d382be3a', 'amount': 111, 'active': False}]",2023-12-11T08:49:55.342Z,2024-10-21T12:02:45.802Z,Musikalsk FortÃ¦lling om Kim Larsen,touring_arts
658d86961f629f08c2a99431,64f5b7b1d80c4e81a313a393,Musikalsk Fortælling om Kim Larsen - Midt om natten Tour - Højhuset Herning 1,SINGLE,2024-11-04T18:30:00.000Z,2024-11-04T20:30:00.000Z,Europe/Brussels,2023-12-10T23:00:00.000Z,2024-11-04T18:30:00.000Z,"{'name': 'Højhuset Herning', 'street': 'Højskolevej 11', 'city': 'Herning', 'postal': '7400', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/d1004957-9ee0-468b-8755-2df2272f4e16.jpg,musikalsk-fortlling-om-kim-larsen-midt-om-natten-ragm0y,250,50,1,False,[],"[{'id': '658d86961f629f08c2a99432', 'name': 'Standard unum. Gulv', 'price': 295, 'amount': 250, 'active': True}, {'id': '658d86961f629f08c2a99433', 'name': 'Ledsager', 'price': 0, 'amount': 1, 'active': False}]","[{'id': '658d86961f629f08c2a99434', 'name': 'Billetter', 'ref': '4ec268f6-4f14-4cc9-adf5-4d425934bab2', 'amount': 250, 'active': False}]",2023-12-11T08:49:55.342Z,2024-06-22T06:22:36.739Z,Musikalsk FortÃ¦lling om Kim Larsen,touring_arts
658d86178647e8194c85d557,64f5b7b1d80c4e81a313a393,Musikalsk Fortælling om Kim Larsen - Midt om natten Tour - Højhuset Herning 2,SINGLE,2024-11-05T18:30:00.000Z,2024-11-05T20:30:00.000Z,Europe/Brussels,2023-12-10T23:00:00.000Z,2024-11-05T18:30:00.000Z,"{'name': 'Højhuset Herning ', 'street': 'Højskolevej 11', 'city': 'Herning', 'postal': '7400', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/d1004957-9ee0-468b-8755-2df2272f4e16.jpg,musikalsk-fortlling-om-kim-larsen-midt-om-natten-agb7b7,250,50,1,False,[],"[{'id': '658d86178647e8194c85d558', 'name': 'Standard unum. Gulv', 'price': 295, 'amount': 250, 'active': True}, {'id': '658d86178647e8194c85d559', 'name': 'Ledsager', 'price': 0, 'amount': 2, 'active': False}]","[{'id': '658d86178647e8194c85d55b', 'name': 'Billetter', 'ref': '4ec268f6-4f14-4cc9-adf5-4d425934bab2', 'amount': 250, 'active': False}]",2023-12-11T08:49:55.342Z,2024-06-22T06:23:00.418Z,Musikalsk FortÃ¦lling om Kim Larsen,touring_arts
658d73a457434b019c83a63f,64f5b7b1d80c4e81a313a393,Musikalsk Fortælling om Kim Larsen - Midt om natten Tour - Viften Rødovre,SINGLE,2024-11-13T18:30:00.000Z,2024-11-13T20:30:00.000Z,Europe/Brussels,2023-12-10T23:00:00.000Z,2024-11-13T18:30:00.000Z,"{'name': 'Viften Rødovre', 'street': 'Rødovre Parkvej 130', 'city': 'Rødovre', 'postal': '2610', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/d1004957-9ee0-468b-8755-2df2272f4e16.jpg,musikalsk-fortlling-om-kim-larsen-midt-om-natten-19b9xf,404,20,1,False,[],"[{'id': '658d73a457434b019c83a640', 'name': 'Standard nummereret siddeplads', 'price': 295, 'amount': 60, 'active': True}, {'id': '658d741c64df370dde2facd1', 'name': 'Standard nummereret siddeplads', 'price': 295, 'amount': 355, 'active': True}, {'id': '658d748164df370dde2facd3', 'name': 'Handicap', 'price': 295, 'amount': 2, 'active': False}, {'id': '658d748e64df370dde2facd4', 'name': 'Ledsager', 'price': 0, 'amount': 2, 'active': False}]","[{'id': '658d73a457434b019c83a642', 'name': 'Sal', 'ref': '4ec268f6-4f14-4cc9-adf5-4d425934bab2', 'amount': 60, 'active': False}, {'id': '658d740e64df370dde2facd0', 'name': 'Tribune', 'ref': 'f3108579-518d-4a3f-9dbe-dce120fa855c', 'amount': 355, 'active': False}, {'id': '658d747464df370dde2facd2', 'name': 'Handicap', 'ref': '84a3ed32-b9cf-4f27-86c7-523df0b65c4b', 'amount': 4, 'active': False}]",2023-12-11T08:49:55.342Z,2024-11-10T20:25:33.325Z,Musikalsk FortÃ¦lling om Kim Larsen,touring_arts
663f12fbae6e6d6505f65919,64f5b7b1d80c4e81a313a393,Musikalsk Fortælling om Kim Larsen - Midt om natten Tour - Forum Kolding,SINGLE,2024-11-14T18:30:00.000Z,2024-11-14T20:30:00.000Z,Europe/Brussels,2023-12-10T23:00:00.000Z,2024-11-14T18:30:00.000Z,"{'name': 'Forum Kolding', 'street': 'Bramdrupskovvej 110', 'city': 'Kolding', 'postal': '6000', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/d1004957-9ee0-468b-8755-2df2272f4e16.jpg,musikalsk-fortlling-om-kim-larsen-midt-om-natten-trj40l,250,50,1,False,[],"[{'id': '663f12fbae6e6d6505f6591a', 'name': 'Standard unum. Gulv', 'price': 295, 'amount': 250, 'active': True}, {'id': '663f12fbae6e6d6505f6591b', 'name': 'Ledsager', 'price': 0, 'amount': 2, 'active': False}]","[{'id': '663f12fbae6e6d6505f6591c', 'name': 'Billetter', 'ref': '4ec268f6-4f14-4cc9-adf5-4d425934bab2', 'amount': 250, 'active': False}]",2023-12-11T08:49:55.342Z,2024-11-10T20:26:03.443Z,Musikalsk FortÃ¦lling om Kim Larsen,touring_arts
66c5c5c4be6b6ec4816a0cc6,64f5b7b1d80c4e81a313a393,Musikalsk Fortælling om Kim Larsen - Endelig Jul - Sorø show 1,SINGLE,2024-11-23T15:00:00.000Z,2024-11-23T17:00:00.000Z,Europe/Brussels,2024-09-01T22:00:00.000Z,2024-11-23T15:00:00.000Z,"{'name': 'Skotte & Stentoft', 'street': 'Stationspladsen 2b', 'city': 'Sorø', 'postal': '4180', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/2ef3cb42-a925-4e4d-9ac2-ef3e713cc2ad.png,musikalsk-fortlling-om-kim-larsen-endelig-jul-so-27cpr4,80,50,1,False,[],"[{'id': '66c5c71ffa642b83c170cd5e', 'name': 'Siddeplads unum.', 'price': 295, 'amount': 80, 'active': True}]","[{'id': '66c5c715fa642b83c170cd5d', 'name': 'Billet Standard', 'ref': '83f2f857-cb95-499f-af37-4effb0418ef7', 'amount': 80, 'active': False}]",2024-08-21T10:47:32.035Z,2024-11-22T16:33:01.943Z,Musikalsk FortÃ¦lling om Kim Larsen,touring_arts
66c5c8915beb846b8504206a,64f5b7b1d80c4e81a313a393,Musikalsk Fortælling om Kim Larsen - Endelig Jul - Sorø show 2,SINGLE,2024-11-23T18:30:00.000Z,2024-11-23T20:30:00.000Z,Europe/Brussels,2024-09-01T22:00:00.000Z,2024-11-23T18:30:00.000Z,"{'name': 'Skotte & Stentoft', 'street': 'Stationspladsen 2b', 'city': 'Sorø', 'postal': '4180', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/2ef3cb42-a925-4e4d-9ac2-ef3e713cc2ad.png,musikalsk-fortlling-om-kim-larsen-endelig-jul-so-ougpzs,80,50,1,False,[],"[{'id': '66c5c8915beb846b8504206b', 'name': 'Siddeplads unum.', 'price': 295, 'amount': 80, 'active': True}]","[{'id': '66c5c8915beb846b8504206c', 'name': 'Billet Standard', 'ref': '83f2f857-cb95-499f-af37-4effb0418ef7', 'amount': 80, 'active': False}]",2024-08-21T10:47:32.035Z,2024-11-22T16:35:07.403Z,Musikalsk FortÃ¦lling om Kim Larsen,touring_arts
66d0451333accc26c6b556d5,64f5b7b1d80c4e81a313a393,Musikalsk Fortælling om Kim Larsen - Endelig Jul - Teater Katapult Aarhus kl. 11.00,SINGLE,2024-11-24T10:00:00.000Z,2024-11-24T12:00:00.000Z,Europe/Brussels,2024-11-23T23:00:00.000Z,2024-11-24T12:00:00.000Z,"{'name': 'Teater Katapult', 'street': 'Skovgårdsgade 3', 'city': 'Aarhus C', 'postal': '8000', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/2ef3cb42-a925-4e4d-9ac2-ef3e713cc2ad.png,musikalsk-fortlling-om-kim-larsen-endelig-jul-te-18dly5,140,50,1,True,[],"[{'id': '66d0451333accc26c6b556d6', 'name': 'Standard siddeplads nummereret Sal', 'price': 295, 'amount': 140, 'active': True}]","[{'id': '66d0451333accc26c6b556d7', 'name': 'Sal', 'ref': '83f2f857-cb95-499f-af37-4effb0418ef7', 'amount': 140, 'active': False}]",2024-08-21T10:47:32.035Z,2024-11-22T16:37:06.410Z,Musikalsk FortÃ¦lling om Kim Larsen,touring_arts
66d0466ed8d05382e3296ef8,64f5b7b1d80c4e81a313a393,Musikalsk Fortælling om Kim Larsen - Endelig Jul - Teater Katapult Aarhus kl. 14.30,SINGLE,2024-11-24T13:30:00.000Z,2024-11-24T15:30:00.000Z,Europe/Brussels,2024-09-01T22:00:00.000Z,2024-11-24T13:30:00.000Z,"{'name': 'Teater Katapult', 'street': 'Skovgårdsgade 3', 'city': 'Aarhus C', 'postal': '8000', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/2ef3cb42-a925-4e4d-9ac2-ef3e713cc2ad.png,musikalsk-fortlling-om-kim-larsen-endelig-jul-te-w1c6eg,140,50,1,False,[],"[{'id': '66d0466ed8d05382e3296ef9', 'name': 'Standard siddeplads nummereret Sal', 'price': 295, 'amount': 140, 'active': True}, {'id': '673446bf2d724f5983101df9', 'name': 'Ledsager', 'price': 0, 'amount': 1, 'active': True}]","[{'id': '66d0466ed8d05382e3296efa', 'name': 'Sal', 'ref': '83f2f857-cb95-499f-af37-4effb0418ef7', 'amount': 140, 'active': False}]",2024-08-21T10:47:32.035Z,2024-11-22T16:37:40.145Z,Musikalsk FortÃ¦lling om Kim Larsen,touring_arts
66c83a5908538f009864ae64,64f5b7b1d80c4e81a313a393,Musikalsk Fortælling om Kim Larsen - Endelig Jul - Slotsmøllen Nyborg,SINGLE,2024-11-27T18:30:00.000Z,2024-11-27T20:30:00.000Z,Europe/Brussels,2024-09-01T22:00:00.000Z,2024-11-27T18:30:00.000Z,"{'name': 'Slotsmøllen', 'street': 'Torvet 12', 'city': 'Nyborg', 'postal': '5800', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/2ef3cb42-a925-4e4d-9ac2-ef3e713cc2ad.png,musikalsk-fortlling-om-kim-larsen-endelig-jul-sl-roncuo,240,50,1,False,[],"[{'id': '66c83a5908538f009864ae65', 'name': 'Siddeplads unum.', 'price': 295, 'amount': 190, 'active': True}, {'id': '66f275fb6fa7bcda35cf9d25', 'name': 'Madbillet', 'price': 179, 'amount': 50, 'active': False}, {'id': '66fa482a953b462a775ded7e', 'name': 'Ledsager', 'price': 0, 'amount': 1, 'active': True}]","[{'id': '66c83a5908538f009864ae66', 'name': 'Billet Standard', 'ref': '83f2f857-cb95-499f-af37-4effb0418ef7', 'amount': 190, 'active': False}, {'id': '66f275f06fa7bcda35cf9d24', 'name': 'Tilvalg: Madbillet', 'ref': '505e12db-1b7f-400d-9a6a-1b5698a1e4c0', 'amount': 50, 'active': False}]",2024-08-21T10:47:32.035Z,2024-11-25T11:26:49.753Z,Musikalsk FortÃ¦lling om Kim Larsen,touring_arts
66e89cf46879338ce81f680d,64f5b7b1d80c4e81a313a393,Musikalsk Fortælling om Kim Larsen - Endelig Jul - Korup,SINGLE,2024-12-04T18:30:00.000Z,2024-12-04T20:30:00.000Z,Europe/Brussels,2024-09-01T22:00:00.000Z,2024-12-04T18:30:00.000Z,"{'name': 'Korup Kultur & Idrætscenter', 'street': 'Præstevej 12', 'city': 'Odense', 'postal': '5210', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/2ef3cb42-a925-4e4d-9ac2-ef3e713cc2ad.png,musikalsk-fortlling-om-kim-larsen-endelig-jul-ko-ejonvg,220,50,1,False,[],"[{'id': '66e89cf46879338ce81f680e', 'name': 'Siddeplads unum.', 'price': 295, 'amount': 120, 'active': True}, {'id': '66e89d75b27802377b210d5d', 'name': 'Smørrebrød 3 stk. inkl. valgfri øl el. vand', 'price': 100, 'amount': 100, 'active': True}]","[{'id': '66e89cf46879338ce81f680f', 'name': 'Billet Standard', 'ref': '83f2f857-cb95-499f-af37-4effb0418ef7', 'amount': 120, 'active': False}, {'id': '66e89d2ab27802377b210d5c', 'name': 'Madbillet før show', 'ref': 'ced891f4-aefd-44ea-887a-599fb07c405a', 'amount': 100, 'active': False}]",2024-08-21T10:47:32.035Z,2024-11-22T16:38:39.377Z,Musikalsk FortÃ¦lling om Kim Larsen,touring_arts
66c83840e1d0182a33a5e602,64f5b7b1d80c4e81a313a393,Musikalsk Fortælling om Kim Larsen - Endelig Jul - Husmandsstedet Årslev,SINGLE,2024-12-05T18:30:00.000Z,2024-12-05T20:30:00.000Z,Europe/Brussels,2024-09-01T22:00:00.000Z,2024-12-05T18:30:00.000Z,"{'name': 'Husmandsstedet', 'street': 'Over Bækken 1', 'city': 'Årslev', 'postal': '5792', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/2ef3cb42-a925-4e4d-9ac2-ef3e713cc2ad.png,musikalsk-fortlling-om-kim-larsen-endelig-jul-hu-f23peh,100,50,1,False,[],"[{'id': '66c83840e1d0182a33a5e603', 'name': 'Siddeplads unum.', 'price': 295, 'amount': 100, 'active': True}]","[{'id': '66c83840e1d0182a33a5e604', 'name': 'Billet Standard', 'ref': '83f2f857-cb95-499f-af37-4effb0418ef7', 'amount': 100, 'active': False}]",2024-08-21T10:47:32.035Z,2024-11-22T16:39:01.349Z,Musikalsk FortÃ¦lling om Kim Larsen,touring_arts
66ca153c2f298e9337825b5b,64f5b7b1d80c4e81a313a393,Musikalsk Fortælling om Kim Larsen - Endelig Jul - Middelfartsalen,SINGLE,2024-12-07T17:30:00.000Z,2024-12-07T19:30:00.000Z,Europe/Brussels,2024-09-01T22:00:00.000Z,2024-12-07T17:00:00.000Z,"{'name': 'Kulturøen Middelfart', 'street': 'Havnegade 6', 'city': 'Middelfart', 'postal': '5500', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/2ef3cb42-a925-4e4d-9ac2-ef3e713cc2ad.png,musikalsk-fortlling-om-kim-larsen-endelig-jul-mi-a8vcdj,180,50,1,False,[],"[{'id': '66ca153c2f298e9337825b5c', 'name': 'Standard unum.', 'price': 295, 'amount': 180, 'active': True}, {'id': '66ca153c2f298e9337825b5d', 'name': 'Ledsager', 'price': 0, 'amount': 1, 'active': True}]","[{'id': '66ca153c2f298e9337825b5e', 'name': 'Billetter', 'ref': '4ec268f6-4f14-4cc9-adf5-4d425934bab2', 'amount': 180, 'active': False}]",2023-12-11T08:49:55.342Z,2024-11-22T16:39:30.850Z,Musikalsk FortÃ¦lling om Kim Larsen,touring_arts
672c95e8e628a36e3877cfe4,64f5b7b1d80c4e81a313a393,Musikalsk Fortælling om Kim Larsen - Endelig Jul - Otterup Geværfabrik Kl. 16.00 EKSTRA SHOW,SINGLE,2024-12-08T15:00:00.000Z,2024-12-08T17:00:00.000Z,Europe/Brussels,2024-09-01T22:00:00.000Z,2024-12-08T15:30:00.000Z,"{'name': 'Otterup Geværfabrik', 'street': 'Fabriksvej 5', 'city': 'Otterup', 'postal': '5450', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/2ef3cb42-a925-4e4d-9ac2-ef3e713cc2ad.png,musikalsk-fortlling-om-kim-larsen-endelig-jul-ot-pslujf,110,50,1,False,[],"[{'id': '672c95e8e628a36e3877cfe5', 'name': 'Siddeplads unum.', 'price': 295, 'amount': 110, 'active': True}]","[{'id': '672c95e8e628a36e3877cfe6', 'name': 'Billet Standard', 'ref': '83f2f857-cb95-499f-af37-4effb0418ef7', 'amount': 110, 'active': False}]",2024-08-21T10:47:32.035Z,2024-11-27T17:01:20.804Z,Musikalsk FortÃ¦lling om Kim Larsen,touring_arts
66c99ec57eb8f4ca88895ded,64f5b7b1d80c4e81a313a393,Musikalsk Fortælling om Kim Larsen - Endelig Jul - Otterup Geværfabrik Kl. 19.30,SINGLE,2024-12-08T18:30:00.000Z,2024-12-08T20:30:00.000Z,Europe/Brussels,2024-09-01T22:00:00.000Z,2024-12-08T18:30:00.000Z,"{'name': 'Otterup Geværfabrik', 'street': 'Fabriksvej 5', 'city': 'Otterup', 'postal': '5450', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/2ef3cb42-a925-4e4d-9ac2-ef3e713cc2ad.png,musikalsk-fortlling-om-kim-larsen-endelig-jul-ot-d4jboe,110,50,1,False,[],"[{'id': '66c99ec57eb8f4ca88895dee', 'name': 'Siddeplads unum.', 'price': 295, 'amount': 110, 'active': True}]","[{'id': '66c99ec57eb8f4ca88895def', 'name': 'Billet Standard', 'ref': '83f2f857-cb95-499f-af37-4effb0418ef7', 'amount': 110, 'active': False}]",2024-08-21T10:47:32.035Z,2024-11-22T16:40:58.147Z,Musikalsk FortÃ¦lling om Kim Larsen,touring_arts
66ca19159ac92f7062007173,64f5b7b1d80c4e81a313a393,Musikalsk Fortælling om Kim Larsen - Endelig Jul - Silkeborg,SINGLE,2024-12-09T18:30:00.000Z,2024-12-09T20:30:00.000Z,Europe/Brussels,2024-09-01T22:00:00.000Z,2024-12-09T17:30:00.000Z,"{'name': 'Medborgerhuset Lunden', 'street': 'Vestergade 74', 'city': 'Silkeborg', 'postal': '8600', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/2ef3cb42-a925-4e4d-9ac2-ef3e713cc2ad.png,musikalsk-fortlling-om-kim-larsen-endelig-jul-si-e21f30,175,50,1,False,[],"[{'id': '66ca19159ac92f7062007174', 'name': 'Standard unum.', 'price': 295, 'amount': 175, 'active': True}, {'id': '66ca19159ac92f7062007175', 'name': 'Ledsager', 'price': 0, 'amount': 1, 'active': False}]","[{'id': '66ca19159ac92f7062007176', 'name': 'Billetter', 'ref': '4ec268f6-4f14-4cc9-adf5-4d425934bab2', 'amount': 175, 'active': False}]",2023-12-11T08:49:55.342Z,2024-11-22T16:41:37.175Z,Musikalsk FortÃ¦lling om Kim Larsen,touring_arts
66ca17cd02418510828aadec,64f5b7b1d80c4e81a313a393,Musikalsk Fortælling om Kim Larsen - Endelig Jul - Tårnborg Forsamlingshus,SINGLE,2024-12-11T18:30:00.000Z,2024-12-11T20:30:00.000Z,Europe/Brussels,2024-09-01T22:00:00.000Z,2024-12-11T17:30:00.000Z,"{'name': 'Tårnborg Forsamlingshus', 'street': 'Frølundevej 50', 'city': 'Korsør', 'postal': '4240', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/2ef3cb42-a925-4e4d-9ac2-ef3e713cc2ad.png,musikalsk-fortlling-om-kim-larsen-endelig-jul-tr-4pyih1,175,50,1,False,[],"[{'id': '66ca17cd02418510828aaded', 'name': 'Standard unum.', 'price': 295, 'amount': 175, 'active': True}, {'id': '66ca17cd02418510828aadee', 'name': 'Ledsager', 'price': 0, 'amount': 1, 'active': False}]","[{'id': '66ca17cd02418510828aadef', 'name': 'Billetter', 'ref': '4ec268f6-4f14-4cc9-adf5-4d425934bab2', 'amount': 175, 'active': False}]",2023-12-11T08:49:55.342Z,2024-11-22T16:42:01.261Z,Musikalsk FortÃ¦lling om Kim Larsen,touring_arts
66ca19bc8032f705595f2b18,64f5b7b1d80c4e81a313a393,Musikalsk Fortælling om Kim Larsen - Endelig Jul - Gudbjerg Forsamlingshus,SINGLE,2024-12-12T18:30:00.000Z,2024-12-12T20:30:00.000Z,Europe/Brussels,2024-09-01T22:00:00.000Z,2024-12-12T17:30:00.000Z,"{'name': 'Gudbjerg forsamlingshus', 'street': 'Byvej 44', 'city': 'Gudbjerg sydfyn', 'postal': '5892', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/2ef3cb42-a925-4e4d-9ac2-ef3e713cc2ad.png,musikalsk-fortlling-om-kim-larsen-endelig-jul-gu-moxtfk,140,50,1,False,[],"[{'id': '66ca19bc8032f705595f2b19', 'name': 'Standard unum.', 'price': 295, 'amount': 140, 'active': True}, {'id': '66ca19bc8032f705595f2b1a', 'name': 'Ledsager', 'price': 0, 'amount': 1, 'active': False}]","[{'id': '66ca19bc8032f705595f2b1b', 'name': 'Billetter', 'ref': '4ec268f6-4f14-4cc9-adf5-4d425934bab2', 'amount': 140, 'active': False}]",2023-12-11T08:49:55.342Z,2024-11-22T16:42:26.870Z,Musikalsk FortÃ¦lling om Kim Larsen,touring_arts
67b6dda237d00e76e5e97e43,64f5b7b1d80c4e81a313a393,Musikalsk Fortælling om Kim Larsen - 50 år med Gas 5 - Foderstoffen Forpremiere,SINGLE,2025-03-05T18:00:00.000Z,2025-03-05T20:00:00.000Z,Europe/Brussels,2025-02-20T07:00:00.000Z,2025-03-13T19:30:00.000Z,"{'name': 'Foderstoffen', 'street': 'Rudmevej 121', 'city': 'Ringe', 'postal': '5750 ', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/e45ff63e-a43b-4c3b-871a-2ae9cee0780b.png,musikalsk-fortlling-om-kim-larsen-50-r-med-gas-5-6757sn,130,50,1,True,[],"[{'id': '67b6dda237d00e76e5e97e44', 'name': 'Standard unum.', 'price': 0, 'amount': 130, 'active': True}, {'id': '67b6dda237d00e76e5e97e45', 'name': 'Ledsager', 'price': 0, 'amount': 1, 'active': False}]","[{'id': '67b6dda237d00e76e5e97e46', 'name': 'Billetter', 'ref': '4ec268f6-4f14-4cc9-adf5-4d425934bab2', 'amount': 130, 'active': False}]",2023-12-11T08:49:55.342Z,2025-02-20T15:10:15.746Z,Musikalsk FortÃ¦lling om Kim Larsen,touring_arts
66ac76a1ed6a4fb258aac727,64f5b7b1d80c4e81a313a393,Musikalsk Fortælling om Kim Larsen - 50 år med Gas 5 - Musikhuzet Rønne Ekstra show,SINGLE,2025-03-12T18:30:00.000Z,2025-03-12T20:30:00.000Z,Europe/Brussels,2024-11-28T23:00:00.000Z,2024-12-12T19:30:00.000Z,"{'name': 'Muzikhuset Bornholm', 'street': 'Store torv 6', 'city': 'Rønne, 3700', 'postal': '3700', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/c643ea84-1161-4c90-ab33-e282353ff1c6.png,musikalsk-fortlling-om-kim-larsen-50-r-med-gas-5-idg1zd,250,50,1,True,[],"[{'id': '66ac76a1ed6a4fb258aac728', 'name': 'Standard unum.', 'price': 310, 'amount': 250, 'active': True}, {'id': '66ac76a1ed6a4fb258aac729', 'name': 'Ledsager', 'price': 0, 'amount': 1, 'active': False}]","[{'id': '66ac76a1ed6a4fb258aac72a', 'name': 'Billetter', 'ref': '4ec268f6-4f14-4cc9-adf5-4d425934bab2', 'amount': 250, 'active': False}]",2023-12-11T08:49:55.342Z,2025-02-20T08:10:32.058Z,Musikalsk FortÃ¦lling om Kim Larsen,touring_arts
